"Group" "Actor" "Partner" "Dyad" "Wert"
20 238 229 1263 4.00052470901232
20 239 229 1264 4.72344018821438
20 240 229 1265 4.16856806869965
20 231 230 1266 4.1020789988135
20 232 230 1267 2.73723936141136
20 233 230 1268 5.11222118012546
20 234 230 1269 4.00021441165522
20 235 230 1270 4.1490658118217
20 236 230 1271 3.45712809009501
20 237 230 1272 2.68297328016893
20 238 230 1273 3.96747129098504
20 239 230 1274 4.2941208926616
20 240 230 1275 1.54113856181031
20 232 231 1276 2.805801834143
20 233 231 1277 3.6289898780122
20 234 231 1278 3.18062313350867
20 235 231 1279 2.91753303711451
20 236 231 1280 2.80125920507672
20 237 231 1281 3.32511948846889
20 238 231 1282 2.35304852403112
20 239 231 1283 2.62348471598301
20 240 231 1284 1.73476669502059
20 233 232 1285 4.94297584061881
20 234 232 1286 3.00837540998062
20 235 232 1287 3.80851401019984
20 236 232 1288 3.18631412608062
20 237 232 1289 3.46068332460823
20 238 232 1290 3.83799278597147
20 239 232 1291 3.52638718049843
20 240 232 1292 3.67327515229224
20 234 233 1293 3.53371565243374
20 235 233 1294 3.9617047234186
20 236 233 1295 3.78082567883771
20 237 233 1296 3.29782614234208
20 238 233 1297 3.17085777649672
20 239 233 1298 3.71780963971379
20 240 233 1299 4.41301212324283
20 235 234 1300 4.68543423328736
20 236 234 1301 3.48368571356338
20 237 234 1302 1.44548561335217
20 238 234 1303 3.13566867945122
20 239 234 1304 3.42881819855709
20 240 234 1305 4.02010158884643
20 236 235 1306 2.98841696973636
20 237 235 1307 2.43726107985048
20 238 235 1308 1.74358332410451
20 239 235 1309 5.22147847474926
20 240 235 1310 3.5356476456805
20 237 236 1311 3.2890661756899
20 238 236 1312 3.72483635357934
20 239 236 1313 3.12351564742298
20 240 236 1314 2.77228221380778
20 238 237 1315 2.63715436215031
20 239 237 1316 3.80306156675899
20 240 237 1317 3.15751075691067
20 239 238 1318 2.76303591924401
20 240 238 1319 2.63558329794634
20 240 239 1320 5.73023142100868
