"","perceiver.id","person_code","target.id","liking","dominant","affectionate","knowing"
"1856",57,"EB04SD",47,5,4,4,0
"1857",57,"EB04SD",48,5,4,4,0
"1858",57,"EB04SD",49,5,3,4,0
"1859",57,"EB04SD",50,5,4,4,0
"1860",57,"EB04SD",51,4,4,4,0
"1861",57,"EB04SD",18,5,4,4,0
"1862",57,"EB04SD",19,3,5,3,0
"1863",57,"EB04SD",21,4,3,4,0
"1864",57,"EB04SD",22,5,3,5,0
"1865",57,"EB04SD",23,4,4,4,0
"1866",57,"EB04SD",24,5,4,4,0
"1867",57,"EB04SD",25,5,3,4,0
"1868",57,"EB04SD",26,5,3,5,0
"1869",57,"EB04SD",27,5,4,4,0
"1870",57,"EB04SD",28,5,4,4,0
"1871",57,"EB04SD",29,5,4,4,0
"1872",57,"EB04SD",35,4,5,3,0
"1873",57,"EB04SD",36,5,4,5,0
"1874",57,"EB04SD",17,5,4,4,0
"1875",57,"EB04SD",62,5,4,4,0
"1876",57,"EB04SD",63,5,4,4,0
"1877",57,"EB04SD",7,5,5,4,0
"1878",57,"EB04SD",61,5,4,4,0
"1879",57,"EB04SD",10,3,4,4,0
"1880",57,"EB04SD",12,5,4,4,0
"1881",57,"EB04SD",13,5,3,5,0
"1882",57,"EB04SD",9,5,4,4,0
"1883",57,"EB04SD",64,5,4,4,0
"1884",57,"EB04SD",65,5,3,5,0
"1885",57,"EB04SD",66,5,4,4,0
"1886",57,"EB04SD",15,5,4,4,0
"1887",61,"KT12LG",10,4,4,4,0
"1888",61,"KT12LG",12,4,3,5,0
"1889",61,"KT12LG",17,4,3,4,0
"1890",61,"KT12LG",18,3,3,3,0
"1891",61,"KT12LG",13,3,1,4,0
"1892",61,"KT12LG",15,4,2,3,0
"1893",61,"KT12LG",4,4,1,3,0
"1894",61,"KT12LG",5,3,2,3,0
"1895",61,"KT12LG",6,5,3,5,2
"1896",61,"KT12LG",7,4,5,4,0
"1897",61,"KT12LG",9,4,2,4,2
"1898",61,"KT12LG",27,4,4,4,0
"1899",61,"KT12LG",28,4,3,5,2
"1900",61,"KT12LG",29,5,4,5,3
"1901",61,"KT12LG",35,4,3,4,0
"1902",61,"KT12LG",36,4,4,4,0
"1903",61,"KT12LG",37,3,3,4,0
"1904",61,"KT12LG",19,4,5,4,0
"1905",61,"KT12LG",21,3,2,3,0
"1906",61,"KT12LG",22,3,3,3,0
"1907",61,"KT12LG",23,4,4,4,0
"1908",61,"KT12LG",24,3,2,3,0
"1909",61,"KT12LG",25,3,1,2,0
"1910",61,"KT12LG",26,3,2,3,0
"1911",61,"KT12LG",46,3,2,4,1
"1912",61,"KT12LG",47,4,3,3,2
"1913",61,"KT12LG",48,2,2,4,0
"1914",61,"KT12LG",49,4,3,4,1
"1915",61,"KT12LG",50,4,3,4,3
"1916",61,"KT12LG",51,4,2,3,1
"1917",61,"KT12LG",52,4,3,4,2
"1918",61,"KT12LG",53,3,4,4,0
"1919",61,"KT12LG",54,3,1,4,0
"1920",61,"KT12LG",57,4,2,4,0
"1921",61,"KT12LG",62,4,3,4,0
"1922",61,"KT12LG",63,4,3,4,0
"1923",61,"KT12LG",64,4,3,4,0
"1924",61,"KT12LG",65,4,3,4,2
"1925",61,"KT12LG",66,4,2,4,0
"1926",61,"KT12LG",42,3,3,2,0
"1927",61,"KT12LG",39,4,4,4,2
"1928",61,"KT12LG",40,5,3,4,3
"1929",61,"KT12LG",41,4,4,3,0
"1930",61,"KT12LG",43,4,4,4,0
"1931",61,"KT12LG",44,4,3,4,0
"1932",61,"KT12LG",45,3,3,3,0
"1933",62,"AK09WN",25,4,1,4,0
"1934",62,"AK09WN",26,3,3,3,0
"1935",62,"AK09WN",27,4,4,4,0
"1936",62,"AK09WN",13,5,1,4,2
"1937",62,"AK09WN",15,5,2,4,5
"1938",62,"AK09WN",17,4,3,4,0
"1939",62,"AK09WN",18,3,2,3,0
"1940",62,"AK09WN",19,2,3,2,0
"1941",62,"AK09WN",21,3,2,3,0
"1942",62,"AK09WN",22,3,2,3,0
"1943",62,"AK09WN",23,2,3,2,0
"1944",62,"AK09WN",24,3,2,3,0
"1945",62,"AK09WN",6,4,3,4,0
"1946",62,"AK09WN",7,3,3,3,0
"1947",62,"AK09WN",9,2,3,3,0
"1948",62,"AK09WN",10,2,3,4,0
"1949",62,"AK09WN",12,4,2,3,0
"1950",62,"AK09WN",29,4,2,3,0
"1951",62,"AK09WN",35,3,1,4,0
"1952",62,"AK09WN",36,3,2,3,0
"1953",62,"AK09WN",51,2,3,2,0
"1954",62,"AK09WN",52,2,3,2,0
"1955",62,"AK09WN",53,4,3,4,2
"1956",62,"AK09WN",4,4,4,4,0
"1957",62,"AK09WN",5,4,3,4,0
"1958",62,"AK09WN",42,4,2,4,0
"1959",62,"AK09WN",43,3,2,3,0
"1960",62,"AK09WN",44,3,3,3,0
"1961",62,"AK09WN",45,3,2,2,0
"1962",62,"AK09WN",28,3,2,3,0
"1963",62,"AK09WN",47,4,3,3,0
"1964",62,"AK09WN",48,3,2,3,0
"1965",62,"AK09WN",49,3,2,3,0
"1966",62,"AK09WN",50,3,3,3,0
"1967",62,"AK09WN",57,3,3,3,0
"1968",62,"AK09WN",37,3,2,3,0
"1969",62,"AK09WN",39,3,2,3,0
"1970",62,"AK09WN",54,4,2,4,0
"1971",62,"AK09WN",46,4,3,4,0
"1972",62,"AK09WN",61,3,2,3,0
"1973",62,"AK09WN",63,2,2,3,0
"1974",62,"AK09WN",64,3,3,3,0
"1975",62,"AK09WN",40,2,2,3,0
"1976",62,"AK09WN",66,3,3,3,0
"1977",62,"AK09WN",41,4,2,3,0
"1978",62,"AK09WN",65,3,3,3,0
"1979",63,"IK09SZ",65,4,3,5,0
"1980",63,"IK09SZ",64,5,3,5,0
"1981",63,"IK09SZ",23,5,4,3,0
"1982",63,"IK09SZ",10,5,4,5,0
"1983",63,"IK09SZ",66,3,2,3,0
"1984",63,"IK09SZ",22,3,2,4,0
"1985",63,"IK09SZ",9,4,3,4,0
"1986",63,"IK09SZ",43,4,2,4,0
"1987",63,"IK09SZ",44,4,3,3,0
"1988",63,"IK09SZ",7,5,3,4,0
"1989",63,"IK09SZ",42,2,2,4,0
"1990",63,"IK09SZ",27,3,4,3,0
"1991",63,"IK09SZ",28,5,2,5,0
"1992",63,"IK09SZ",25,3,0,4,0
"1993",63,"IK09SZ",26,3,2,3,0
"1994",63,"IK09SZ",61,5,2,5,0
"1995",63,"IK09SZ",62,3,3,5,0
"1996",63,"IK09SZ",12,5,3,5,0
"1997",63,"IK09SZ",5,5,4,5,0
"1998",63,"IK09SZ",6,4,5,5,0
"1999",63,"IK09SZ",46,5,4,5,0
"2000",63,"IK09SZ",4,4,4,4,0
"2001",63,"IK09SZ",48,3,2,4,0
"2002",63,"IK09SZ",29,2,3,4,0
"2003",63,"IK09SZ",13,5,2,5,0
"2004",63,"IK09SZ",47,4,2,5,0
"2005",63,"IK09SZ",17,3,4,4,0
"2006",63,"IK09SZ",18,4,2,5,0
"2007",63,"IK09SZ",19,3,4,4,0
"2008",63,"IK09SZ",21,4,2,4,0
"2009",63,"IK09SZ",15,4,2,4,0
"2010",63,"IK09SZ",24,4,3,4,0
"2011",63,"IK09SZ",45,3,3,4,0
"2012",63,"IK09SZ",35,3,1,4,0
"2013",63,"IK09SZ",41,3,1,3,0
"2014",63,"IK09SZ",37,4,4,4,0
"2015",63,"IK09SZ",49,4,2,4,0
"2016",63,"IK09SZ",40,4,2,4,0
"2017",63,"IK09SZ",50,5,4,4,0
"2018",63,"IK09SZ",36,4,1,4,0
"2019",63,"IK09SZ",39,5,0,4,0
"2020",63,"IK09SZ",54,5,0,5,0
"2021",63,"IK09SZ",57,5,1,5,0
"2022",63,"IK09SZ",53,3,1,3,0
"2023",63,"IK09SZ",51,3,2,4,0
"2024",63,"IK09SZ",52,5,4,4,0
"2025",64,"BK02MH",62,5,4,4,1
"2026",64,"BK02MH",25,2,3,2,0
"2027",64,"BK02MH",63,3,2,2,0
"2028",64,"BK02MH",29,4,4,3,0
"2029",64,"BK02MH",26,3,4,1,0
"2030",64,"BK02MH",19,0,5,1,0
"2031",64,"BK02MH",21,0,1,3,0
"2032",64,"BK02MH",27,2,5,4,0
"2033",64,"BK02MH",28,0,2,2,0
"2034",64,"BK02MH",24,3,2,3,0
"2035",64,"BK02MH",45,2,0,3,0
"2036",64,"BK02MH",22,3,3,5,0
"2037",64,"BK02MH",23,4,3,3,0
"2038",64,"BK02MH",48,5,5,5,5
"2039",64,"BK02MH",49,1,1,3,0
"2040",64,"BK02MH",46,5,4,5,0
"2041",64,"BK02MH",47,4,4,3,0
"2042",64,"BK02MH",52,1,2,2,0
"2043",64,"BK02MH",53,4,2,4,0
"2044",64,"BK02MH",54,0,0,4,0
"2045",64,"BK02MH",57,4,3,1,0
"2046",64,"BK02MH",61,5,3,4,1
"2047",64,"BK02MH",65,1,3,2,0
"2048",64,"BK02MH",66,4,5,2,0
"2049",64,"BK02MH",6,5,4,4,1
"2050",64,"BK02MH",7,5,3,5,0
"2051",64,"BK02MH",9,4,3,3,0
"2052",64,"BK02MH",10,4,4,1,0
"2053",64,"BK02MH",50,4,5,4,0
"2054",64,"BK02MH",51,0,0,0,0
"2055",64,"BK02MH",15,2,1,3,0
"2056",64,"BK02MH",17,1,5,1,0
"2057",64,"BK02MH",18,4,5,2,0
"2058",64,"BK02MH",40,0,3,1,0
"2059",64,"BK02MH",41,5,3,3,0
"2060",64,"BK02MH",43,4,2,3,0
"2061",64,"BK02MH",44,4,4,2,0
"2062",64,"BK02MH",5,3,2,3,0
"2063",64,"BK02MH",35,0,0,3,0
"2064",64,"BK02MH",36,4,2,1,0
"2065",64,"BK02MH",37,0,1,1,0
"2066",64,"BK02MH",39,2,3,2,0
"2067",64,"BK02MH",42,5,1,4,1
"2068",64,"BK02MH",12,3,3,4,0
"2069",64,"BK02MH",13,4,1,4,0
"2070",64,"BK02MH",4,3,4,2,0
"2071",65,"IS11LG",22,4,0,5,0
"2072",65,"IS11LG",23,5,4,4,0
"2073",65,"IS11LG",9,5,3,4,2
"2074",65,"IS11LG",10,4,2,4,0
"2075",65,"IS11LG",21,3,1,3,0
"2076",65,"IS11LG",42,4,3,5,0
"2077",65,"IS11LG",66,4,4,4,0
"2078",65,"IS11LG",62,4,4,3,0
"2079",65,"IS11LG",45,5,2,5,0
"2080",65,"IS11LG",46,5,4,4,1
"2081",65,"IS11LG",43,5,4,5,0
"2082",65,"IS11LG",7,5,4,3,0
"2083",65,"IS11LG",49,5,3,4,1
"2084",65,"IS11LG",50,5,5,4,2
"2085",65,"IS11LG",47,4,3,4,1
"2086",65,"IS11LG",44,5,5,4,0
"2087",65,"IS11LG",40,5,3,5,2
"2088",65,"IS11LG",41,4,4,4,0
"2089",65,"IS11LG",4,4,2,4,0
"2090",65,"IS11LG",48,3,3,3,0
"2091",65,"IS11LG",64,4,4,4,0
"2092",65,"IS11LG",6,5,3,4,2
"2093",65,"IS11LG",25,3,0,4,0
"2094",65,"IS11LG",63,4,3,3,0
"2095",65,"IS11LG",27,5,4,4,0
"2096",65,"IS11LG",12,4,2,3,0
"2097",65,"IS11LG",13,3,1,3,0
"2098",65,"IS11LG",26,4,3,4,1
"2099",65,"IS11LG",17,4,3,3,0
"2100",65,"IS11LG",18,5,4,4,0
"2101",65,"IS11LG",19,4,4,3,0
"2102",65,"IS11LG",54,4,1,3,0
"2103",65,"IS11LG",57,5,4,4,0
"2104",65,"IS11LG",61,5,5,5,2
"2105",65,"IS11LG",24,3,1,3,0
"2106",65,"IS11LG",29,4,3,4,1
"2107",65,"IS11LG",15,5,4,4,0
"2108",65,"IS11LG",36,4,2,4,0
"2109",65,"IS11LG",28,4,2,4,2
"2110",65,"IS11LG",39,5,5,4,2
"2111",65,"IS11LG",53,5,4,3,0
"2112",65,"IS11LG",37,5,4,4,0
"2113",65,"IS11LG",5,4,2,4,0
"2114",65,"IS11LG",51,5,5,4,2
"2115",65,"IS11LG",52,4,2,4,2
"2116",65,"IS11LG",35,3,2,4,0
"2117",66,"PH09RK",49,4,3,3,0
"2118",66,"PH09RK",47,4,3,3,0
"2119",66,"PH09RK",48,2,3,3,0
"2120",66,"PH09RK",53,4,4,3,0
"2121",66,"PH09RK",50,4,5,3,0
"2122",66,"PH09RK",51,2,4,2,0
"2123",66,"PH09RK",52,4,4,4,0
"2124",66,"PH09RK",44,4,4,2,0
"2125",66,"PH09RK",45,2,3,4,0
"2126",66,"PH09RK",46,4,4,4,0
"2127",66,"PH09RK",65,2,3,3,0
"2128",66,"PH09RK",27,4,4,3,0
"2129",66,"PH09RK",28,2,2,3,0
"2130",66,"PH09RK",29,2,2,4,0
"2131",66,"PH09RK",35,2,2,3,0
"2132",66,"PH09RK",36,3,2,3,0
"2133",66,"PH09RK",37,2,3,2,0
"2134",66,"PH09RK",54,3,2,3,0
"2135",66,"PH09RK",57,4,4,3,0
"2136",66,"PH09RK",61,2,3,3,0
"2137",66,"PH09RK",62,2,3,4,0
"2138",66,"PH09RK",63,2,2,3,0
"2139",66,"PH09RK",64,2,3,3,0
"2140",66,"PH09RK",7,4,2,4,0
"2141",66,"PH09RK",9,4,3,4,2
"2142",66,"PH09RK",10,4,4,4,0
"2143",66,"PH09RK",12,5,3,3,0
"2144",66,"PH09RK",13,3,2,4,0
"2145",66,"PH09RK",15,3,3,2,0
"2146",66,"PH09RK",17,2,3,2,0
"2147",66,"PH09RK",39,4,3,4,0
"2148",66,"PH09RK",40,4,3,3,0
"2149",66,"PH09RK",41,3,3,3,0
"2150",66,"PH09RK",42,2,3,2,0
"2151",66,"PH09RK",43,1,3,1,0
"2152",66,"PH09RK",6,4,2,4,0
"2153",66,"PH09RK",24,3,3,3,0
"2154",66,"PH09RK",25,2,1,4,0
"2155",66,"PH09RK",26,3,3,3,0
"2156",66,"PH09RK",5,4,4,4,0
"2157",66,"PH09RK",22,3,4,4,0
"2158",66,"PH09RK",18,4,3,4,0
"2159",66,"PH09RK",4,4,4,3,0
"2160",66,"PH09RK",19,2,4,2,0
"2161",66,"PH09RK",21,2,1,3,0
"2162",66,"PH09RK",23,1,2,2,0
